County;Site;parnr;Lupin;Species;Swedish.name.x;Occ;Veghgt.avg;Litt.avg;Time.of.immigration;Index.of.invasive.concern;Biodiversity.relevance;Nectar.production;Heat.requirement;Cold.requirement;Temp..optimum;Continentality;Light;Moisture;Soil.reaction..pH.;Nitrogen..N.;Phosphorus..P.;Salinity;Grazing.mowing;Soil.disturbance;Longevity;Pollinator.dependence;Phenology;Extreme.phenology;Seed.dormancy;Seed.bank;Seed.disperser;Nitrogen.fixation;Photosynthetic.pathway;Mycorrhiza;Carnivory;Parasitism;X1.Siliceous.rock;X2.Ultrabasic.rock;X3.Calcareous.rock;X4.Dry.heath;X5..Dry.meadow;X6.Steppic.meadow;X7.Sand.steppe;Swedish.name.y;Family;Dataset;Distribution.in.all.counties;Missing.county;Status;Medelhöjd..cm.;Träd;Management.dependent
Uppsala;Littersbo 1;1;No;Ranunculus acris subsp. acris;Smörblomma;1;8,75;1,4;0;0;5;4;2;3;9;5;5;5;4;7;3;2;5;2;4;2;6;3;;2;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Vanligsmörblomma;Ranunculaceae;Uppland;yes;;LC;45;0;1
Uppsala;Littersbo 1;1;No;Scorzoneroides autumnalis;Höstfibbla;2;8,75;1,4;0;0;4;5;2;4;10;5;6;5;6;5;3;2;7;5;4;1;11;4;;2;AirP;0;C3;AM;0;0;0;0;0;0;0;0;0;Höstfibbla;Asteraceae;Uppland;yes;;LC;25;0;1
Uppsala;Littersbo 1;1;No;Stellaria graminea;Grässtjärnblomma;2;8,75;1,4;0;0;4;3;3;4;10;5;5;4;5;4;3;2;5;3;4;1;7;2;;3;Passive;0;C3;None;0;0;0;1;0;1;1;1;0;Grässtjärnblomma;Caryophyllaceae;Uppland;yes;;LC;20;0;1
Uppsala;Littersbo 1;1;No;Taraxacum;Maskros;1;8,75;1,4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Maskros;Asteraceae;Uppland;yes;;LC;NA;0;1
Uppsala;Littersbo 1;1;No;Tragopogon pratensis;Ängshaverrot;1;8,75;1,4;0;0;3;4;10;4;6;6;7;2;7;6;4;1;1;7;2;1;7;2;2;2;AirP;0;C3;AM;0;0;0;0;0;0;0;2;0;Ängshaverrot;Asteraceae;Uppland;yes;;LC;55;0;1
Uppsala;Littersbo 1;1;No;Trifolium hybridum;Alsikeklöver;2;8,75;1,4;1;7;5;4;6;3;7;6;6;4;6;4;4;1;3;7;4;2a;8;1;2;4;Passive;1;C3;AM;0;0;0;0;0;0;0;0;0;Alsikeklöver;Fabaceae;Uppland;yes;;LC;35;0;1
Uppsala;Littersbo 1;1;No;Trifolium medium;Skogsklöver;8;8,75;1,4;0;0;5;6;6;4;8;6;5;3;5;3;3;1;3;2;4;2a;8;1;;2;Passive;1;C3;AM;0;0;0;0;0;1;2;1;0;Skogsklöver;Fabaceae;Uppland;yes;;LC;27,5;0;1
Uppsala;Littersbo 1;1;No;Trifolium repens;Vitklöver;2;8,75;1,4;1;4;5;6;3;2;8;5;6;5;6;4;4;2;8;4;4;2a;7;2;2;4;Passive;1;C3;AM;0;0;0;0;0;1;1;1;0;Vitklöver;Fabaceae;Uppland;yes;;LC;20;0;1
Uppsala;Littersbo 1;1;No;Tussilago farfara;Hästhov;1;8,75;1,4;0;0;4;5;3;3;9;4;5;6;6;5;4;2;2;6;4;1;3;6;2;2;AirP;0;C3;AM;0;0;0;0;0;0;0;0;0;Hästhov;Asteraceae;Uppland;yes;;LC;12,5;0;0
Uppsala;Littersbo 1;1;No;Tussilago farfara;Hästhov;1;8,75;1,4;0;0;4;5;3;3;9;4;5;6;6;5;4;2;2;6;4;1;3;6;2;2;AirP;0;C3;AM;0;0;0;0;0;0;0;0;0;Tussilago;Asteraceae;Värmland;yes;;LC;12,5;0;0
Uppsala;Littersbo 1;1;Yes;Achillea millefolium;Röllika;4;61,25;0,6;0;0;6;6;3;3;9;5;6;2;5;5;5;2;5;2;4;2;8;1;2;3;Myr;0;C3;AM;0;0;1;1;1;1;1;1;0;Röllika;Asteraceae;Uppland;yes;;LC;45;0;1
Uppsala;Littersbo 1;1;Yes;Anthriscus sylvestris;Hundkäx;3;61,25;0,6;0;0;4;5;5;2;7;5;5;5;6;7;4;2;3;2;4;1;6;3;4;2;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Hundkex;Apiaceae;Uppland;yes;;LC;100;0;-1
Uppsala;Littersbo 1;1;Yes;Betula pendula;Vårtbjörk;1;61,25;0,6;0;0;8;1;6;4;8;7;5;4;4;4;3;2;3;5;4;0b;5;4;2;4;AirW;0;C3;EM;0;0;1;1;0;1;1;0;0;Vårtbjörk;Betulaceae;Uppland;yes;;LC;1650;1;NA
Uppsala;Littersbo 1;1;Yes;Campanula rotundifolia;Liten blåklocka;6;61,25;0,6;0;0;4;4;2;4;10;5;6;3;5;4;2;2;5;3;4;2a;8;1;2;3;Passive;0;C3;AM;0;0;0;1;1;2;2;1;0;Litenblåklocka;Campanulaceae;Uppland;yes;;LC;30;0;2
Uppsala;Littersbo 1;1;Yes;Cerastium fontanum;Hönsarv;1;61,25;0,6;0;0;4;3;3;2;8;5;5;6;6;5;3;2;6;6;3;0c;6;3;;4;Passive;0;C3;None;0;0;1;1;1;0;0;0;0;Hönsarv;Caryophyllaceae;Uppland;yes;;LC;20;0;1
Uppsala;Littersbo 1;1;Yes;Equisetum sylvaticum;Skogsfräken;1;61,25;0,6;0;0;1;1;3;4;10;5;4;5;2;3;2;2;3;2;4;0b;6;3;;NA;AirD;0;C3;AM;0;0;0;0;0;0;0;0;0;Skogsfräken;Equisetaceae;Uppland;yes;;LC;40;0;-1
Uppsala;Littersbo 1;1;Yes;Gallium mollugo;Stormåra;11;61,25;0,6;1;4;5;2;4;2;7;5;5;3;5;5;3;1;3;2;4;1;8;1;;3;Passive;0;C3;AM;0;0;0;1;0;0;1;0;0;Stormåra;Rubiaceae;Uppland;yes;;LC;65;0;0
Uppsala;Littersbo 1;1;Yes;Hieracium sect. Vulgata;Hagfibblor;1;61,25;0,6;0;0;5;5;5;3;8;5;4;4;4;4;3;1;2;4;4;0d;8;1;2;2;AirP;0;C3;AM;0;0;0;1;0;0;1;0;0;Hagfibblor;Asteraceae;Uppland;yes;;NA;60;0;0
Uppsala;Littersbo 1;1;Yes;Hieracium umbellatum;Flockfibbla;1;61,25;0,6;0;0;4;5;5;3;8;5;6;3;4;4;3;2;3;5;4;1;10;3;;2;AirP;0;C3;AM;0;0;1;1;0;1;1;0;0;Flockfibbla;Asteraceae;Uppland;yes;;LC;52,5;0;0
Uppsala;Littersbo 1;1;Yes;Hypericum maculatum;Fyrkantig johannesört;1;61,25;0,6;0;0;3;2;5;4;9;5;5;3;3;5;3;1;4;5;4;1;10;3;;3;AirD;0;C3;AM;0;0;0;0;0;0;1;0;0;Fyrkantig johannesört;Hypericaceae;Uppland;yes;;LC;55;0;1
Uppsala;Littersbo 1;1;Yes;Leucanthemum vulgare;Prästkrage;3;61,25;0,6;0;0;5;6;3;3;9;5;6;3;6;4;3;1;5;7;3;1;7;2;2;4;Passive;0;C3;AM;0;0;0;0;1;0;3;1;0;Prästkrage;Asteraceae;Uppland;yes;;LC;45;0;1
Uppsala;Littersbo 1;1;Yes;Lupinus polyphyllus;Blomsterlupin;16;61,25;0,6;4;18,1;2;5;6;4;8;4;5;3;2;2;4;1;2;2;4;1a;7;2;2;3;Expl;1;C3;None;0;0;0;0;0;0;0;0;0;Lupin;Fabaceae;Uppland;yes;;;85;0;-1
Uppsala;Littersbo 1;1;Yes;Noccaea caerulescens;Backskärvfrö;9;61,25;0,6;3;11,6;1;3;3;7;12;7;5;2;4;3;4;1;3;4;3;1;3;6;;NA;Passive;0;C3;None;0;0;0;2;0;0;2;1;0;Backskärvfrö;Brassicaceae;Uppland;yes;;LC;22,5;0;2
Uppsala;Littersbo 1;1;Yes;Pilosella cymosa;Kvastfibbla;5;61,25;0,6;0;0;3;3;5;3;8;8;7;2;6;5;2;1;4;6;4;0d;7;2;2;2;AirP;0;C3;AM;0;0;0;3;0;0;3;0;0;Kvastfibbla;Asteraceae;Uppland;yes;;LC;60;0;0
Uppsala;Littersbo 1;1;Yes;Pinus sylvestris;Tall;1;61,25;0,6;0;0;6;1;5;4;9;6;5;4;5;2;1;2;3;1;4;0b;7;2;2;2;AirW;0;C3;EM;0;0;1;0;1;0;0;0;0;Tall;Pinaceae;Uppland;yes;;LC;2100;1;NA
Uppsala;Littersbo 1;1;Yes;Stellaria graminea;Grässtjärnblomma;1;61,25;0,6;0;0;4;3;3;4;10;5;5;4;5;4;3;2;5;3;4;1;7;2;;3;Passive;0;C3;None;0;0;0;1;0;1;1;1;0;Grässtjärnblomma;Caryophyllaceae;Uppland;yes;;LC;20;0;1
Uppsala;Littersbo 1;1;Yes;Vicia cracca;Kråkvicker;2;61,25;0,6;0;0;5;4;4;3;8;5;5;5;6;3;3;2;4;3;4;2a;8;1;3;2;Expl;1;C3;AM;0;0;0;0;0;0;1;1;0;Kråkvicker;Fabaceae;Uppland;yes;;LC;60;0;1
Uppsala;Littersbo 1;2;No;Achillea millefolium;Röllika;10;3,75;0,8;0;0;6;6;3;3;9;5;6;2;5;5;5;2;5;2;4;2;8;1;2;3;Myr;0;C3;AM;0;0;1;1;1;1;1;1;0;Röllika;Asteraceae;Uppland;yes;;LC;45;0;1
Uppsala;Littersbo 1;2;No;Achillea ptarmica;Nysört;4;3,75;0,8;0;0;5;6;4;3;8;4;5;6;4;4;3;1;4;2;4;2;9;2;2;2;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Nysört;Asteraceae;Uppland;yes;;LC;40;0;1
Uppsala;Littersbo 1;2;No;Anthriscus sylvestris;Hundkäx;7;3,75;0,8;0;0;4;5;5;2;7;5;5;5;6;7;4;2;3;2;4;1;6;3;4;2;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Hundkex;Apiaceae;Uppland;yes;;LC;100;0;-1
Uppsala;Littersbo 1;2;No;Betula pendula;Vårtbjörk;5;3,75;0,8;0;0;8;1;6;4;8;7;5;4;4;4;3;2;3;5;4;0b;5;4;2;4;AirW;0;C3;EM;0;0;1;1;0;1;1;0;0;Vårtbjörk;Betulaceae;Uppland;yes;;LC;1650;1;NA
Uppsala;Littersbo 1;2;No;Betula pubescens;Glasbjörk;4;3,75;0,8;0;0;8;1;3;5;11;5;5;7;2;5;3;2;3;5;4;0b;5;4;2;3;AirW;0;C3;EM;0;0;0;0;0;0;0;0;0;Glasbjörk;Betulaceae;Uppland;yes;;LC;1400;1;NA
Uppsala;Littersbo 1;2;No;Equisetum arvense;Åkerfräken;6;3,75;0,8;0;0;1;1;2;3;9;5;5;4;6;5;4;2;3;2;4;0b;5;4;;NA;AirD;0;C3;AM;0;0;0;0;0;0;1;0;0;Åkerfräken;Equisetaceae;Uppland;yes;;LC;30;0;0
Uppsala;Littersbo 1;2;No;Gallium mollugo;Stormåra;1;3,75;0,8;1;4;5;2;4;2;7;5;5;3;5;5;3;1;3;2;4;1;8;1;;3;Passive;0;C3;AM;0;0;0;1;0;0;1;0;0;Stormåra;Rubiaceae;Uppland;yes;;LC;65;0;0
Uppsala;Littersbo 1;2;No;Hieracium sect. Vulgata;Hagfibblor;1;3,75;0,8;0;0;5;5;5;3;8;5;4;4;4;4;3;1;2;4;4;0d;8;1;2;2;AirP;0;C3;AM;0;0;0;1;0;0;1;0;0;Hagfibblor;Asteraceae;Uppland;yes;;NA;60;0;0
Uppsala;Littersbo 1;2;No;Hieracium umbellatum;Flockfibbla;3;3,75;0,8;0;0;4;5;5;3;8;5;6;3;4;4;3;2;3;5;4;1;10;3;;2;AirP;0;C3;AM;0;0;1;1;0;1;1;0;0;Flockfibbla;Asteraceae;Uppland;yes;;LC;52,5;0;0
Uppsala;Littersbo 1;2;No;Hypericum maculatum;Fyrkantig johannesört;5;3,75;0,8;0;0;3;2;5;4;9;5;5;3;3;5;3;1;4;5;4;1;10;3;;3;AirD;0;C3;AM;0;0;0;0;0;0;1;0;0;Fyrkantig johannesört;Hypericaceae;Uppland;yes;;LC;55;0;1
Uppsala;Littersbo 1;2;No;Lathyrus pratensis;Gulvial;15;3,75;0,8;0;0;5;5;3;2;8;5;6;5;5;5;3;2;3;2;4;2a;9;2;3;2;Expl;1;C3;AM;0;0;0;0;0;0;0;0;0;Gulvial;Fabaceae;Uppland;yes;;LC;60;0;1
Uppsala;Littersbo 1;2;No;Leucanthemum vulgare;Prästkrage;12;3,75;0,8;0;0;5;6;3;3;9;5;6;3;6;4;3;1;5;7;3;1;7;2;2;4;Passive;0;C3;AM;0;0;0;0;1;0;3;1;0;Prästkrage;Asteraceae;Uppland;yes;;LC;45;0;1
Uppsala;Littersbo 1;2;No;Lotus corniculatus;Käringtand;1;3,75;0,8;0;0;5;3;3;2;8;3;6;3;5;3;2;2;6;3;4;2a;7;2;3;4;Expl;1;C3;AM;0;0;0;1;1;1;2;1;0;Käringtand;Fabaceae;Uppland;yes;;LC;40;0;2
Uppsala;Littersbo 1;2;No;Picea abies;Gran;10;3,75;0,8;0;0;6;1;5;8;11;7;4;6;4;5;2;1;4;1;4;0b;7;2;2;1;AirW;0;C3;EM;0;0;0;0;0;0;0;0;0;Gran;Pinaceae;Uppland;yes;;LC;2650;1;NA
Uppsala;Littersbo 1;2;No;Pilosella cymosa;Kvastfibbla;7;3,75;0,8;0;0;3;3;5;3;8;8;7;2;6;5;2;1;4;6;4;0d;7;2;2;2;AirP;0;C3;AM;0;0;0;3;0;0;3;0;0;Kvastfibbla;Asteraceae;Uppland;yes;;LC;60;0;0
Uppsala;Littersbo 1;2;No;Pimpinella saxifraga;Bockrot;2;3,75;0,8;0;0;4;5;4;3;8;5;5;3;6;3;3;1;5;3;4;2;10;3;;2;Passive;0;C3;AM;0;0;0;1;1;0;4;2;1;Bockrot;Apiaceae;Uppland;yes;;LC;12,5;0;2
Uppsala;Littersbo 1;2;No;Rubus idaeus;Hallon;5;3,75;0,8;0;0;6;5;3;4;10;4;5;5;3;6;5;2;1;6;4;1;7;2;4;4;Bird;0;C3;AM;0;0;1;0;0;0;0;0;0;Hallon;Rosaceae;Uppland;yes;;LC;125;0;-1
Uppsala;Littersbo 1;2;No;Rumex acetosa;Ängssyra;1;3,75;0,8;0;0;6;1;2;3;9;5;6;5;5;6;4;2;5;4;4;0b;7;2;;3;Passive;0;C3;None;0;0;0;0;0;1;1;0;0;Ängssyra;Polygonaceae;Uppland;yes;;LC;60;0;1
Uppsala;Littersbo 1;2;No;Taraxacum;Maskros;2;3,75;0,8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Maskros;Asteraceae;Uppland;yes;;LC;NA;0;1
Uppsala;Littersbo 1;2;No;Tragopogon pratensis;Ängshaverrot;1;3,75;0,8;0;0;3;4;10;4;6;6;7;2;7;6;4;1;1;7;2;1;7;2;2;2;AirP;0;C3;AM;0;0;0;0;0;0;0;2;0;Ängshaverrot;Asteraceae;Uppland;yes;;LC;55;0;1
Uppsala;Littersbo 1;2;No;Trifolium hybridum;Alsikeklöver;2;3,75;0,8;1;7;5;4;6;3;7;6;6;4;6;4;4;1;3;7;4;2a;8;1;2;4;Passive;1;C3;AM;0;0;0;0;0;0;0;0;0;Alsikeklöver;Fabaceae;Uppland;yes;;LC;35;0;1
Uppsala;Littersbo 1;2;No;Trifolium medium;Skogsklöver;7;3,75;0,8;0;0;5;6;6;4;8;6;5;3;5;3;3;1;3;2;4;2a;8;1;;2;Passive;1;C3;AM;0;0;0;0;0;1;2;1;0;Skogsklöver;Fabaceae;Uppland;yes;;LC;27,5;0;1
Uppsala;Littersbo 1;2;No;Tussilago farfara;Hästhov;1;3,75;0,8;0;0;4;5;3;3;9;4;5;6;6;5;4;2;2;6;4;1;3;6;2;2;AirP;0;C3;AM;0;0;0;0;0;0;0;0;0;Hästhov;Asteraceae;Uppland;yes;;LC;12,5;0;0
Uppsala;Littersbo 1;2;No;Tussilago farfara;Hästhov;1;3,75;0,8;0;0;4;5;3;3;9;4;5;6;6;5;4;2;2;6;4;1;3;6;2;2;AirP;0;C3;AM;0;0;0;0;0;0;0;0;0;Tussilago;Asteraceae;Värmland;yes;;LC;12,5;0;0
Uppsala;Littersbo 1;2;No;Vicia cracca;Kråkvicker;2;3,75;0,8;0;0;5;4;4;3;8;5;5;5;6;3;3;2;4;3;4;2a;8;1;3;2;Expl;1;C3;AM;0;0;0;0;0;0;1;1;0;Kråkvicker;Fabaceae;Uppland;yes;;LC;60;0;1
Uppsala;Littersbo 1;2;Yes;Achillea millefolium;Röllika;6;38,75;1,4;0;0;6;6;3;3;9;5;6;2;5;5;5;2;5;2;4;2;8;1;2;3;Myr;0;C3;AM;0;0;1;1;1;1;1;1;0;Röllika;Asteraceae;Uppland;yes;;LC;45;0;1
Uppsala;Littersbo 1;2;Yes;Anthriscus sylvestris;Hundkäx;1;38,75;1,4;0;0;4;5;5;2;7;5;5;5;6;7;4;2;3;2;4;1;6;3;4;2;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Hundkex;Apiaceae;Uppland;yes;;LC;100;0;-1
Uppsala;Littersbo 1;2;Yes;Betula pendula;Vårtbjörk;5;38,75;1,4;0;0;8;1;6;4;8;7;5;4;4;4;3;2;3;5;4;0b;5;4;2;4;AirW;0;C3;EM;0;0;1;1;0;1;1;0;0;Vårtbjörk;Betulaceae;Uppland;yes;;LC;1650;1;NA
Uppsala;Littersbo 1;2;Yes;Campanula rotundifolia;Liten blåklocka;3;38,75;1,4;0;0;4;4;2;4;10;5;6;3;5;4;2;2;5;3;4;2a;8;1;2;3;Passive;0;C3;AM;0;0;0;1;1;2;2;1;0;Litenblåklocka;Campanulaceae;Uppland;yes;;LC;30;0;2
Uppsala;Littersbo 1;2;Yes;Cerastium fontanum;Hönsarv;1;38,75;1,4;0;0;4;3;3;2;8;5;5;6;6;5;3;2;6;6;3;0c;6;3;;4;Passive;0;C3;None;0;0;1;1;1;0;0;0;0;Hönsarv;Caryophyllaceae;Uppland;yes;;LC;20;0;1
Uppsala;Littersbo 1;2;Yes;Equisetum arvense;Åkerfräken;1;38,75;1,4;0;0;1;1;2;3;9;5;5;4;6;5;4;2;3;2;4;0b;5;4;;NA;AirD;0;C3;AM;0;0;0;0;0;0;1;0;0;Åkerfräken;Equisetaceae;Uppland;yes;;LC;30;0;0
Uppsala;Littersbo 1;2;Yes;Fragaria vesca;Smultron;2;38,75;1,4;0;0;5;3;4;2;7;4;4;4;5;4;3;2;5;4;4;1;6;3;;4;Bird;0;C3;AM;0;0;0;1;1;1;1;0;0;Smultron;Rosaceae;Uppland;yes;;LC;12,5;0;0
Uppsala;Littersbo 1;2;Yes;Gallium mollugo;Stormåra;7;38,75;1,4;1;4;5;2;4;2;7;5;5;3;5;5;3;1;3;2;4;1;8;1;;3;Passive;0;C3;AM;0;0;0;1;0;0;1;0;0;Stormåra;Rubiaceae;Uppland;yes;;LC;65;0;0
Uppsala;Littersbo 1;2;Yes;Hieracium sect. Vulgata;Hagfibblor;2;38,75;1,4;0;0;5;5;5;3;8;5;4;4;4;4;3;1;2;4;4;0d;8;1;2;2;AirP;0;C3;AM;0;0;0;1;0;0;1;0;0;Hagfibblor;Asteraceae;Uppland;yes;;NA;60;0;0
Uppsala;Littersbo 1;2;Yes;Leucanthemum vulgare;Prästkrage;7;38,75;1,4;0;0;5;6;3;3;9;5;6;3;6;4;3;1;5;7;3;1;7;2;2;4;Passive;0;C3;AM;0;0;0;0;1;0;3;1;0;Prästkrage;Asteraceae;Uppland;yes;;LC;45;0;1
Uppsala;Littersbo 1;2;Yes;Lotus corniculatus;Käringtand;2;38,75;1,4;0;0;5;3;3;2;8;3;6;3;5;3;2;2;6;3;4;2a;7;2;3;4;Expl;1;C3;AM;0;0;0;1;1;1;2;1;0;Käringtand;Fabaceae;Uppland;yes;;LC;40;0;2
Uppsala;Littersbo 1;2;Yes;Lupinus polyphyllus;Blomsterlupin;16;38,75;1,4;4;18,1;2;5;6;4;8;4;5;3;2;2;4;1;2;2;4;1a;7;2;2;3;Expl;1;C3;None;0;0;0;0;0;0;0;0;0;Lupin;Fabaceae;Uppland;yes;;;85;0;-1
Uppsala;Littersbo 1;2;Yes;Luzula multiflora;Ängsfryle;1;38,75;1,4;0;0;3;1;4;3;8;5;5;3;4;4;4;1;5;5;3;0b;7;2;;3;Myr;0;C3;None;0;0;0;1;0;0;0;0;0;Ängsfryle;Juncaceae;Uppland;yes;;LC;30;0;2
Uppsala;Littersbo 1;2;Yes;Luzula pilosa;Vårfryle;3;38,75;1,4;0;0;4;1;4;4;9;5;3;4;2;4;3;1;4;4;4;0b;3;6;2;4;Myr;0;C3;None;0;0;0;0;0;0;0;0;0;Vårfryle;Juncaceae;Uppland;yes;;LC;17,5;0;0
Uppsala;Littersbo 1;2;Yes;Melampyrum pratense;Ängskovall;1;38,75;1,4;0;0;3;4;4;4;9;5;4;4;4;2;2;2;4;1;1;1a;7;2;4;1;Myr;0;C3;None;0;1;1;0;0;1;0;0;0;Ängskovall;Orobanchaceae;Uppland;yes;;LC;25;0;0
Uppsala;Littersbo 1;2;Yes;Noccaea caerulescens;Backskärvfrö;1;38,75;1,4;3;11,6;1;3;3;7;12;7;5;2;4;3;4;1;3;4;3;1;3;6;;NA;Passive;0;C3;None;0;0;0;2;0;0;2;1;0;Backskärvfrö;Brassicaceae;Uppland;yes;;LC;22,5;0;2
Uppsala;Littersbo 1;2;Yes;Picea abies;Gran;12;38,75;1,4;0;0;6;1;5;8;11;7;4;6;4;5;2;1;4;1;4;0b;7;2;2;1;AirW;0;C3;EM;0;0;0;0;0;0;0;0;0;Gran;Pinaceae;Uppland;yes;;LC;2650;1;NA
Uppsala;Littersbo 1;2;Yes;Pilosella cymosa;Kvastfibbla;6;38,75;1,4;0;0;3;3;5;3;8;8;7;2;6;5;2;1;4;6;4;0d;7;2;2;2;AirP;0;C3;AM;0;0;0;3;0;0;3;0;0;Kvastfibbla;Asteraceae;Uppland;yes;;LC;60;0;0
Uppsala;Littersbo 1;2;Yes;Rumex acetosella;Bergsyra;1;38,75;1,4;0;0;6;1;3;2;8;5;6;2;3;2;4;2;5;4;4;0b;7;2;2;4;Passive;0;C3;None;0;0;2;1;0;2;0;0;0;Bergsyra;Polygonaceae;Uppland;yes;;LC;25;0;2
Uppsala;Littersbo 1;2;Yes;Taraxacum;Maskros;1;38,75;1,4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Maskros;Asteraceae;Uppland;yes;;LC;NA;0;1
Uppsala;Littersbo 1;2;Yes;Trifolium hybridum;Alsikeklöver;5;38,75;1,4;1;7;5;4;6;3;7;6;6;4;6;4;4;1;3;7;4;2a;8;1;2;4;Passive;1;C3;AM;0;0;0;0;0;0;0;0;0;Alsikeklöver;Fabaceae;Uppland;yes;;LC;35;0;1
Uppsala;Littersbo 1;2;Yes;Veronica officinalis;Ärenpris;1;38,75;1,4;0;0;3;4;5;3;8;4;5;3;5;5;3;2;5;4;4;1;8;1;;4;Passive;0;C3;AM;0;0;1;1;0;2;1;0;0;Ärenpris;Plantaginaceae;Uppland;yes;;LC;20;0;0
Uppsala;Littersbo 1;2;Yes;Viola riviniana;Skogsviol;2;38,75;1,4;0;0;3;3;5;2;7;4;3;5;5;4;4;1;4;3;4;1a;5;4;4;4;Myr;0;C3;AM;0;0;0;0;0;0;1;0;0;Skogsviol;Violaceae;Uppland;yes;;LC;15;0;0
Uppsala;Littersbo 2;1;No;Achillea millefolium;Röllika;13;13,125;1,8;0;0;6;6;3;3;9;5;6;2;5;5;5;2;5;2;4;2;8;1;2;3;Myr;0;C3;AM;0;0;1;1;1;1;1;1;0;Röllika;Asteraceae;Uppland;yes;;LC;45;0;1
Uppsala;Littersbo 2;1;No;Achillea ptarmica;Nysört;1;13,125;1,8;0;0;5;6;4;3;8;4;5;6;4;4;3;1;4;2;4;2;9;2;2;2;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Nysört;Asteraceae;Uppland;yes;;LC;40;0;1
Uppsala;Littersbo 2;1;No;Anthriscus sylvestris;Hundkäx;5;13,125;1,8;0;0;4;5;5;2;7;5;5;5;6;7;4;2;3;2;4;1;6;3;4;2;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Hundkex;Apiaceae;Uppland;yes;;LC;100;0;-1
Uppsala;Littersbo 2;1;No;Equisetum arvense;Åkerfräken;12;13,125;1,8;0;0;1;1;2;3;9;5;5;4;6;5;4;2;3;2;4;0b;5;4;;NA;AirD;0;C3;AM;0;0;0;0;0;0;1;0;0;Åkerfräken;Equisetaceae;Uppland;yes;;LC;30;0;0
Uppsala;Littersbo 2;1;No;Fragaria vesca;Smultron;13;13,125;1,8;0;0;5;3;4;2;7;4;4;4;5;4;3;2;5;4;4;1;6;3;;4;Bird;0;C3;AM;0;0;0;1;1;1;1;0;0;Smultron;Rosaceae;Uppland;yes;;LC;12,5;0;0
Uppsala;Littersbo 2;1;No;Gallium mollugo;Stormåra;15;13,125;1,8;1;4;5;2;4;2;7;5;5;3;5;5;3;1;3;2;4;1;8;1;;3;Passive;0;C3;AM;0;0;0;1;0;0;1;0;0;Stormåra;Rubiaceae;Uppland;yes;;LC;65;0;0
Uppsala;Littersbo 2;1;No;Hieracium sect. Bifida;Krattfibblor;12;13,125;1,8;0;0;4;5;4;3;8;5;5;3;6;3;3;1;2;4;4;0d;7;2;2;2;AirP;0;C3;AM;0;0;0;1;2;0;1;1;0;Krattfibblor;Asteraceae;Uppland;yes;;;NA;0;0
Uppsala;Littersbo 2;1;No;Lathyrus pratensis;Gulvial;6;13,125;1,8;0;0;5;5;3;2;8;5;6;5;5;5;3;2;3;2;4;2a;9;2;3;2;Expl;1;C3;AM;0;0;0;0;0;0;0;0;0;Gulvial;Fabaceae;Uppland;yes;;LC;60;0;1
Uppsala;Littersbo 2;1;No;Leucanthemum vulgare;Prästkrage;5;13,125;1,8;0;0;5;6;3;3;9;5;6;3;6;4;3;1;5;7;3;1;7;2;2;4;Passive;0;C3;AM;0;0;0;0;1;0;3;1;0;Prästkrage;Asteraceae;Uppland;yes;;LC;45;0;1
Uppsala;Littersbo 2;1;No;Lupinus polyphyllus;Blomsterlupin;1;13,125;1,8;4;18,1;2;5;6;4;8;4;5;3;2;2;4;1;2;2;4;1a;7;2;2;3;Expl;1;C3;None;0;0;0;0;0;0;0;0;0;Lupin;Fabaceae;Uppland;yes;;;85;0;-1
Uppsala;Littersbo 2;1;No;Myosotis arvensis;Åkerförgätmigej;2;13,125;1,8;0;0;3;4;3;3;9;4;5;5;6;6;3;1;3;8;1;0c;6;3;;3;Adh;0;C3;AM;0;0;0;2;0;0;0;0;0;Åkerförgätmigej;Boraginaceae;Uppland;yes;;LC;25;0;1
Uppsala;Littersbo 2;1;No;Ranunculus acris subsp. acris;Smörblomma;3;13,125;1,8;0;0;5;4;2;3;9;5;5;5;4;7;3;2;5;2;4;2;6;3;;2;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Vanligsmörblomma;Ranunculaceae;Uppland;yes;;LC;45;0;1
